gender,worthChange,name,timestamp,industry,lastName,uri,imageUri,realTimeWorth,source,realTimePosition,squareImage,realTimeRank,country,age,title,headquarters,state,rank,worth,government,position,pay,managementAssets,salary
M,30.078,Alexander Abramov,1531878901818,Metals & Mining,Abramov,alexander-abramov,http://i.forbesimg.com/media/lists/people/alexander-abramov_100x100.jpg,5774.755,"steel, mining",315,//specials-images.forbesimg.com/imageserve/5a808807a7ea43169013395c/416x416.jpg?background=000000&cropX1=491&cropX2=1657&cropY1=61&cropY2=1226,315,Russia,59,,,,367,4500.0,,367,,,
M,0.0,Clive Calder,1531878901818,Media & Entertainment,Calder,clive-calder,http://i.forbesimg.com/media/lists/people/clive-calder_100x100.jpg,4700.0,record label,441,//specials-images.forbesimg.com/imageserve/a7b7be54be6e804267f2130bed323d27/416x416.jpg?background=000000&cropX1=68&cropX2=600&cropY1=82&cropY2=614,441,United Kingdom,71,,,,367,4500.0,,368,,,
M,8.056,Andrei Guriev,1531878901818,Manufacturing,Guriev,andrei-guriev,http://i.forbesimg.com/media/lists/people/andrei-guriev_100x100.jpg,4177.211,fertilizers,516,//specials-images.forbesimg.com/imageserve/8f717dbb5da19b397ed4670d344be3dc/416x416.jpg?background=000000&cropX1=19&cropX2=744&cropY1=6&cropY2=731,516,Russia,58,,,,367,4500.0,,369,,,
M,0.0,Arthur Irving,1531878901818,Energy,Irving,arthur-irving,http://i.forbesimg.com/media/lists/people/arthur-irving_100x100.jpg,4189.541,oil,511,//specials-images.forbesimg.com/imageserve/5a7ba14f31358e4955ace08e/416x416.jpg?background=000000&cropX1=2&cropX2=542&cropY1=70&cropY2=610,511,Canada,88,,,,367,4500.0,,370,,,
M,0.0,Bidzina Ivanishvili,1531878901818,Finance and Investments,Ivanishvili,bidzina-ivanishvili,http://i.forbesimg.com/media/lists/people/bidzina-ivanishvili_100x100.jpg,4612.0,investments,453,//specials-images.forbesimg.com/imageserve/5a7e0381a7ea431690131cd4/416x416.jpg?background=000000&cropX1=5&cropX2=1277&cropY1=33&cropY2=1305,453,Georgia,62,,,,367,4500.0,,371,,,
M,-1.003,Micky Jagtiani,1531878901818,Fashion & Retail,Jagtiani,micky-jagtiani,http://i.forbesimg.com/media/lists/people/micky-jagtiani_100x100.jpg,3269.469,retail,723,//specials-images.forbesimg.com/imageserve/59cc0a1e31358e542c02fa0b/416x416.jpg?background=000000&cropX1=246&cropX2=747&cropY1=1&cropY2=502,723,India,66,,,,367,4500.0,,372,,,
M,,Karl-Heinz Kipp,1518125650888,Fashion & Retail,Kipp,karl-heinz-kipp,http://i.forbesimg.com/media/lists/people/no-pic_100x100.jpg,,retail,,,,Germany,94,,,,367,4500.0,,373,,,
F,-46.192,Magdalena Martullo-Blocher,1531878901818,Manufacturing,Martullo-Blocher,magdalena-martullo-blocher,http://i.forbesimg.com/media/lists/people/magdalena-martullo-blocher_100x100.jpg,5142.462,chemicals,380,//specials-images.forbesimg.com/imageserve/5a8127ec31358e4955ad3131/416x416.jpg?background=000000&cropX1=33&cropX2=1496&cropY1=51&cropY2=1513,380,Switzerland,49,,,,367,4500.0,,374,,,
M,0.0,Michael Platt,1531878901818,Finance and Investments,Platt,michael-platt,http://i.forbesimg.com/media/lists/people/michael-platt_100x100.jpg,6500.0,hedge funds,257,//specials-images.forbesimg.com/imageserve/5ac95aec31358e4112b72073/416x416.jpg?background=000000&cropX1=347&cropX2=962&cropY1=32&cropY2=647,257,United Kingdom,50,"Founder, BlueCrest Capital Management",,,367,4500.0,0,375,1500.0,,
M,-0.382,Sergei Popov,1531878901818,Finance and Investments,Popov,sergei-popov,http://i.forbesimg.com/media/lists/people/sergei-popov_100x100.jpg,4514.928,banking,463,//specials-images.forbesimg.com/imageserve/58a398fda7ea431f32198651/416x416.jpg?background=000000&cropX1=0&cropX2=639&cropY1=2&cropY2=642,463,Russia,46,,,,367,4500.0,,376,,,
M,43.688,Mitchell Rales,1531878901818,Manufacturing,Rales,mitchell-rales,http://i.forbesimg.com/media/lists/people/mitchell-rales_100x100.jpg,3735.806,"manufacturing, investments",607,//specials-images.forbesimg.com/imageserve/3583fac6b4a087511b3779870cca97f2/416x416.jpg?background=000000&cropX1=116&cropX2=744&cropY1=147&cropY2=775,607,United States,61,,MD,Maryland,367,4500.0,,377,,,
M,,Leandro Rizzuto,1519935129873,Manufacturing,Rizzuto,leandro-rizzuto,http://i.forbesimg.com/media/lists/people/no-pic_100x100.jpg,,consumer products,,//specials-images.forbesimg.com/imageserve/5a942d89a7ea434a0c27459a/416x416.jpg?background=000000&cropX1=780&cropX2=2108&cropY1=83&cropY2=1410,,United States,80,,,,367,4500.0,,378,,,
M,0.0,John Sall,1531878901818,Technology,Sall,john-sall,http://i.forbesimg.com/media/lists/people/john-sall_100x100.jpg,5412.891,software,352,http://specials-images.forbesimg.com/imageserve/1b5f05362e07e6167bd725cc03bc8494/416x416.jpg?background=000000&cropX1=0&cropX2=1050&cropY1=158&cropY2=1209,352,United States,70,"Co-Founder, Executive Vice President, SAS Institute",NC,North Carolina,367,4500.0,0,379,,,
M,0.0,Mark Scheinberg,1531878901818,Gambling & Casinos,Scheinberg,mark-scheinberg,http://i.forbesimg.com/media/lists/people/mark-scheinberg_100x100.jpg,4758.0,online gambling,433,//specials-images.forbesimg.com/imageserve/722e3047dfe2159900cf97ce4b7468d8/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=21&cropY2=765,433,Canada,44,,,,367,4500.0,,380,,,
M,65.943,Andreas von Bechtolsheim,1531878901818,Technology,von Bechtolsheim,andreas-von-bechtolsheim,http://i.forbesimg.com/media/lists/people/andreas-von-bechtolsheim_100x100.jpg,7094.178,Google,221,//specials-images.forbesimg.com/imageserve/56c9c892e4b062f6b59a2ba8/416x416.jpg?background=000000&cropX1=26&cropX2=744&cropY1=90&cropY2=809,221,Germany,62,"Cofounder, Chief Development Officer and Chairman, Arista Networks",CA,California,367,4500.0,0,381,,,
M,5.565,Kelcy Warren,1531878901818,Energy,Warren,kelcy-warren,http://i.forbesimg.com/media/lists/people/kelcy-warren_100x100.jpg,4196.644,pipelines,510,//specials-images.forbesimg.com/imageserve/59d7eab04bbe6f37dda020cf/416x416.jpg?background=000000&cropX1=2496&cropX2=3723&cropY1=163&cropY2=1389,510,United States,62,,TX,Texas,367,4500.0,,382,,,
F,98.406,Wu Yajun,1531878901818,Real Estate,Wu,wu-yajun,http://i.forbesimg.com/media/lists/people/wu-yajun_100x100.jpg,7657.154,real estate,200,//specials-images.forbesimg.com/imageserve/59e8b2be4bbe6f37dda0c173/416x416.jpg?background=000000&cropX1=600&cropX2=3651&cropY1=485&cropY2=3538,200,China,54,"Cofounder-chair, Longfor Properties",,,367,4500.0,0,383,,,
M,0.0,M.A. Yusuff Ali,1531878901818,Fashion & Retail,Yusuff Ali,ma-yusuff-ali,http://i.forbesimg.com/media/lists/people/ma-yusuff-ali_100x100.jpg,4199.235,retail,507,//specials-images.forbesimg.com/imageserve/5a7f33f14bbe6f2652f52f71/416x416.jpg?background=000000&cropX1=122&cropX2=1106&cropY1=0&cropY2=985,507,India,62,,,,367,4500.0,,384,,,
M,,Americo Amorim,1518125665814,Diversified,Amorim,americo-amorim,http://i.forbesimg.com/media/lists/people/americo-amorim_100x100.jpg,,"energy, investments",,,,Portugal,83,,,,385,4400.0,,385,,,
F,4.708,Dona Bertarelli,1531878901818,Diversified,Bertarelli,dona-bertarelli,http://i.forbesimg.com/media/lists/people/dona-bertarelli_100x100.jpg,4375.108,biotech,485,//specials-images.forbesimg.com/imageserve/c1dbd4fa31b702a401ff195c647b54e4/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=73&cropY2=817,485,Switzerland,50,,,,385,4400.0,,386,,,
M,36.403,Subhash Chandra,1531878901818,Media & Entertainment,Chandra,subhash-chandra,http://i.forbesimg.com/media/lists/people/subhash-chandra_100x100.jpg,4409.805,media,476,//specials-images.forbesimg.com/imageserve/59d3d6ce31358e542c0344be/416x416.jpg?background=000000&cropX1=1886&cropX2=4500&cropY1=9&cropY2=2624,476,India,67,,,,385,4400.0,,387,,,
M,-6.91,Frits Goldschmeding,1531878901818,Service,Goldschmeding,frits-goldschmeding,http://i.forbesimg.com/media/lists/people/frits-goldschmeding_100x100.jpg,4777.327,temp agency,431,//specials-images.forbesimg.com/imageserve/58a37faca7ea431f32198552/416x416.jpg?background=000000&cropX1=132&cropX2=461&cropY1=182&cropY2=511,431,Netherlands,84,,,,385,4400.0,,388,,,
M,8.251,Michael Herz,1531878901818,Fashion & Retail,Herz,michael-herz,http://i.forbesimg.com/media/lists/people/michael-herz_100x100.jpg,5565.635,coffee,333,//specials-images.forbesimg.com/imageserve/639efe5158324638ac90ee5b98fc76f0/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=100&cropY2=843,333,Germany,74,,,,385,4400.0,,389,,,
M,8.251,Wolfgang Herz,1531878901818,Fashion & Retail,Herz,wolfgang-herz,http://i.forbesimg.com/media/lists/people/no-pic_100x100.jpg,5565.635,coffee,334,//specials-images.forbesimg.com/imageserve/5a7e5fd54bbe6f2652f52a24/416x416.jpg?background=000000&cropX1=0&cropX2=2624&cropY1=256&cropY2=2881,333,Germany,67,,,,385,4400.0,,390,,,
M,1.222,Richard Li,1531878901818,Telecom,Li,richard-li,http://i.forbesimg.com/media/lists/people/richard-li_100x100.jpg,4400.045,telecom,477,//specials-images.forbesimg.com/imageserve/5a57a469a7ea431690109d2b/416x416.jpg?background=000000&cropX1=1549&cropX2=3240&cropY1=977&cropY2=2667,477,Hong Kong,51,,,,385,4400.0,,391,,,
M,0.0,Akira Mori,1531878901818,Real Estate,Mori,akira-mori,http://i.forbesimg.com/media/lists/people/akira-mori_100x100.jpg,5900.926,real estate,304,//specials-images.forbesimg.com/imageserve/5ac24f4aa7ea432fbc1dc831/416x416.jpg?background=000000&cropX1=731&cropX2=3394&cropY1=6&cropY2=2667,304,Japan,82,,,,385,4400.0,,392,,,
M,0.0,Axel Oberwelland,1531878901818,Food and Beverage,Oberwelland,axel-oberwelland,http://i.forbesimg.com/media/lists/people/no-pic_100x100.jpg,3760.604,candy,600,,600,Germany,51,,,,385,4400.0,,393,,,
M,0.0,Anthony Pratt,1531878901818,Manufacturing,Pratt,anthony-pratt,http://i.forbesimg.com/media/lists/people/anthony-pratt_100x100.jpg,5193.873,manufacturing,373,//specials-images.forbesimg.com/imageserve/59f740c331358e542c046b95/416x416.jpg?background=000000&cropX1=69&cropX2=930&cropY1=93&cropY2=954,373,Australia,58,,,,385,4400.0,,394,,,
F,6.172,Karen Pritzker,1531878901818,Service,Pritzker,karen-pritzker,http://i.forbesimg.com/media/lists/people/karen-pritzker_100x100.jpg,5172.749,"hotels, investments",377,//specials-images.forbesimg.com/imageserve/83fbe5433dfa59f56151a75692d7107d/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=24&cropY2=768,377,United States,60,,CT,Connecticut,385,4400.0,,395,,,
M,42.721,Paolo & Gianfelice Mario Rocca,1531878901818,Metals & Mining,Rocca,paolo-gianfelice-mario-rocca,http://i.forbesimg.com/media/lists/people/paolo-gianfelice-mario-rocca_100x100.jpg,5371.527,pipe manufacturing,356,//specials-images.forbesimg.com/imageserve/589faa1f31358e1a35ab2c22/416x416.jpg?background=000000&cropX1=130&cropX2=713&cropY1=0&cropY2=583,356,Italy,,,,,385,4400.0,,396,,,
M,0.0,Reinhold Schmieding,1531878901818,Healthcare,Schmieding,reinhold-schmieding,http://i.forbesimg.com/media/lists/people/reinhold-schmieding_100x100.jpg,5630.574,medical devices,326,//specials-images.forbesimg.com/imageserve/ba18b6f38b0a9ad48193fbb68d7e2af2/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=174&cropY2=918,326,United States,63,,FL,Florida,385,4400.0,,397,,,
M,0.0,Sheldon Solow,1531878901818,Real Estate,Solow,sheldon-solow,http://i.forbesimg.com/media/lists/people/sheldon-solow_100x100.jpg,4713.1,real estate,440,//specials-images.forbesimg.com/imageserve/59d7c3ae31358e542c036bec/416x416.jpg?background=000000&cropX1=535&cropX2=1385&cropY1=103&cropY2=953,440,United States,89,,NY,New York,385,4400.0,,398,,,
F,64.119,Ronda Stryker,1531878901818,Healthcare,Stryker,ronda-stryker,http://i.forbesimg.com/media/lists/people/ronda-stryker_100x100.jpg,5651.758,medical equipment,321,//specials-images.forbesimg.com/imageserve/55fa1ca9e4b0ffa7afe4ad5a/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=81&cropY2=825,321,United States,64,,MI,Michigan,385,4400.0,,399,,,
M,0.0,Tong Jinquan,1531878901818,Real Estate,Tong,tong-jinquan,http://i.forbesimg.com/media/lists/people/no-pic_100x100.jpg,2240.478,real estate,1092,,1092,China,63,,,,385,4400.0,,400,,,
M,64.172,Wang Wenxue,1531878901818,Real Estate,Wang,wang-wenxue,http://i.forbesimg.com/media/lists/people/wang-wenxue_100x100.jpg,5182.085,real estate,375,//specials-images.forbesimg.com/imageserve/561fad72e4b0ffa7afe5e1cc/416x416.jpg?background=000000&cropX1=24&cropX2=691&cropY1=174&cropY2=841,375,China,51,,,,385,4400.0,,401,,,
M,0.0,Jeffery Hildebrand,1531878901818,Energy,Hildebrand,jeffery-hildebrand,http://i.forbesimg.com/media/lists/people/jeffery-hildebrand_100x100.jpg,4197.549,oil,509,//specials-images.forbesimg.com/imageserve/57e06a924bbe6f6781c5268d/416x416.jpg?background=000000&cropX1=105&cropX2=572&cropY1=63&cropY2=530,509,United States,59,,TX,Texas,402,4300.0,,402,,,
M,0.0,"Jeremy Jacobs, Sr.",1531878901818,Service,Jacobs,jeremy-jacobs-sr,http://i.forbesimg.com/media/lists/people/jeremy-jacobs-sr_100x100.jpg,5063.532,concessions,391,//specials-images.forbesimg.com/imageserve/5a8dd527a7ea431690140b09/416x416.jpg?background=000000&cropX1=0&cropX2=2173&cropY1=386&cropY2=2559,391,United States,78,,NY,New York,402,4300.0,,403,,,
M,64.57,Kim Jung-Ju,1531878901818,Technology,Kim,kim-jung-ju,http://i.forbesimg.com/media/lists/people/kim-jung-ju_100x100.jpg,6917.657,online games,235,//specials-images.forbesimg.com/imageserve/58beb44031358e1a35ac9234/416x416.jpg?background=000000&cropX1=5&cropX2=744&cropY1=5&cropY2=745,235,South Korea,50,Nexon,,,402,4300.0,0,404,,,
M,0.0,Andrei Kozitsyn,1531878901818,Metals & Mining,Kozitsyn,andrei-kozitsyn,http://i.forbesimg.com/media/lists/people/andrei-kozitsyn_100x100.jpg,4597.899,metals,454,//specials-images.forbesimg.com/imageserve/5a809253a7ea4316901339e3/416x416.jpg?background=000000&cropX1=1438&cropX2=5042&cropY1=16&cropY2=3617,454,Russia,58,,,,402,4300.0,,405,,,
F,25.988,Nancy Walton Laurie,1531878901818,Fashion & Retail,Laurie,nancy-walton-laurie,http://i.forbesimg.com/media/lists/people/nancy-walton-laurie_100x100.jpg,5276.978,Wal-Mart,363,//specials-images.forbesimg.com/imageserve/55fa16f3e4b0ffa7afe4ad04/416x416.jpg?background=000000&cropX1=124&cropX2=617&cropY1=81&cropY2=574,363,United States,67,,NV,Nevada,402,4300.0,,406,,,
F,0.0,Gwendolyn Sontheim Meyer,1531878901818,Food and Beverage,Meyer,gwendolyn-sontheim-meyer,http://i.forbesimg.com/media/lists/people/no-pic-female_100x100.jpg,4832.145,Cargill,419,,419,United States,56,,CA,California,402,4300.0,,407,,,
F,0.0,Elisabeth Mohn,1531878901818,Media & Entertainment,Mohn,elisabeth-mohn,http://i.forbesimg.com/media/lists/people/elisabeth-mohn_100x100.jpg,4973.197,publishing,401,//specials-images.forbesimg.com/imageserve/5a7e1011a7ea431690131f77/416x416.jpg?background=000000&cropX1=1434&cropX2=4626&cropY1=7&cropY2=3196,401,Germany,77,,,,402,4300.0,,408,,,
M,26.762,Jeffrey Skoll,1531878901818,Technology,Skoll,jeffrey-skoll,http://i.forbesimg.com/media/lists/people/jeffrey-skoll_100x100.jpg,5026.376,eBay,396,//specials-images.forbesimg.com/imageserve/59d7e2474bbe6f37dda01fd9/416x416.jpg?background=000000&cropX1=1412&cropX2=4500&cropY1=373&cropY2=3463,396,United States,53,,CA,California,402,4300.0,,409,,,
M,18.742,Frederick Smith,1531878901818,Logistics,Smith,frederick-smith,http://i.forbesimg.com/media/lists/people/frederick-smith_100x100.jpg,5066.562,FedEx,390,//specials-images.forbesimg.com/imageserve/56d6fc6ee4b0c144a7f69c91/416x416.jpg?background=000000&cropX1=100&cropX2=717&cropY1=18&cropY2=635,390,United States,73,"Chairman and CEO, FedEx",TN,Tennessee,402,4300.0,0,410,,,
M,-140.236,Sun Piaoyang,1531878901818,Healthcare,Sun,sun-piaoyang,http://i.forbesimg.com/media/lists/people/sun-piaoyang_100x100.jpg,10263.669,pharmaceuticals,144,//specials-images.forbesimg.com/imageserve/3de45e9af16377721a274ce5a2d90cc9/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=116&cropY2=860,144,China,59,,,,402,4300.0,,411,,,
M,0.0,Martin Viessmann,1531878901818,Manufacturing,Viessmann,martin-viessmann,http://i.forbesimg.com/media/lists/people/martin-viessmann_100x100.jpg,5455.397,heating equipment,348,//specials-images.forbesimg.com/imageserve/5a7e2d9d4bbe6f2652f5276a/416x416.jpg?background=000000&cropX1=718&cropX2=3985&cropY1=0&cropY2=3266,348,Germany,64,,,,402,4300.0,,412,,,
M,0.0,Yeung Kin-man,1531878901818,Manufacturing,Yeung,yeung-kin-man,http://i.forbesimg.com/media/lists/people/yeung-kin-man_100x100.jpg,5640.014,electronics,324,//specials-images.forbesimg.com/imageserve/56fc2c24e4b009bee2227b07/416x416.jpg?background=000000&cropX1=16&cropX2=733&cropY1=24&cropY2=741,324,Hong Kong,,,,,402,4300.0,,413,,,
M,36.828,Jeronimo Arango,1531878901818,Fashion & Retail,Arango,jeronimo-arango,http://i.forbesimg.com/media/lists/people/no-pic_100x100.jpg,4572.415,retail,456,,456,Mexico,92,,CA,California,414,4200.0,,414,,,
M,77.389,David Cheriton,1531878901818,Technology,Cheriton,david-cheriton,http://i.forbesimg.com/media/lists/people/david-cheriton_100x100.jpg,6594.913,Google,254,//specials-images.forbesimg.com/imageserve/5a676a6331358e4955ab6cf1/416x416.jpg?background=000000&cropX1=67&cropX2=347&cropY1=0&cropY2=280,254,Canada,67,"Professor, Stanford University",CA,California,414,4200.0,0,415,,,
M,0.0,James Dyson,1531878901818,Manufacturing,Dyson,james-dyson,http://i.forbesimg.com/media/lists/people/james-dyson_100x100.jpg,5405.16,vacuums,354,//specials-images.forbesimg.com/imageserve/5a96d079a7ea434a0c2787fb/416x416.jpg?background=000000&cropX1=1051&cropX2=2694&cropY1=844&cropY2=2488,354,United Kingdom,71,,,,414,4200.0,,416,,,
F,-1.181,Pansy Ho,1531878901818,Gambling & Casinos,Ho,pansy-ho,http://i.forbesimg.com/media/lists/people/pansy-ho_100x100.jpg,4860.535,casinos,417,//specials-images.forbesimg.com/imageserve/5a7e73f131358e4955ad1472/416x416.jpg?background=000000&cropX1=185&cropX2=1587&cropY1=304&cropY2=1707,417,Hong Kong,55,,,,414,4200.0,,417,,,
F,0.0,Martha Ingram,1531878901818,Media & Entertainment,Ingram,martha-ingram,http://i.forbesimg.com/media/lists/people/martha-ingram_100x100.jpg,5275.806,"book distribution, transportation",364,http://specials-images.forbesimg.com/imageserve/0c186d731d1dfabdfc4d436fc9add327/416x416.jpg?background=000000&cropX1=169&cropX2=644&cropY1=27&cropY2=502,364,United States,82,"Former Chairman, Ingram Industries",TN,Tennessee,414,4200.0,0,418,,,
M,0.0,Michel Leclercq,1531878901818,Fashion & Retail,Leclercq,michel-leclercq,http://i.forbesimg.com/media/lists/people/no-pic_100x100.jpg,3644.574,sporting goods,630,,630,France,79,,,,414,4200.0,,419,,,
M,0.0,Theo Mueller,1531878901818,Food and Beverage,Mueller,theo-mueller,http://i.forbesimg.com/media/lists/people/theo-mueller_100x100.jpg,4496.651,dairy,467,//specials-images.forbesimg.com/imageserve/56c9c404e4b062f6b59a2a66/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=2&cropY2=743,467,Germany,78,,,,414,4200.0,,420,,,
M,-18.621,Michael Pieper,1531878901818,Manufacturing,Pieper,michael-pieper,http://i.forbesimg.com/media/lists/people/michael-pieper_100x100.jpg,3461.16,kitchen appliances,680,//specials-images.forbesimg.com/imageserve/82baa7f5ff8103ce920683e17948b55c/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=18&cropY2=762,680,Switzerland,72,"CEO of Artemis Group, Artemis Real Estate Partners",,,414,4200.0,0,421,,,
M,-10.745,Vichai Srivaddhanaprabha,1531878901818,Fashion & Retail,Srivaddhanaprabha,vichai-srivaddhanaprabha,http://i.forbesimg.com/media/lists/people/vichai-srivaddhanaprabha_100x100.jpg,4821.76,duty-free,423,//specials-images.forbesimg.com/imageserve/5ad8dbcc4bbe6f2310f30bbc/416x416.jpg?background=000000&cropX1=983&cropX2=3887&cropY1=388&cropY2=3289,423,Thailand,60,,,,414,4200.0,,422,,,
M,0.0,Leonard Stern,1531878901818,Real Estate,Stern,leonard-stern,http://i.forbesimg.com/media/lists/people/leonard-stern_100x100.jpg,4488.304,real estate,468,//specials-images.forbesimg.com/imageserve/100d13fa2eecf478f9d1dce37f2f34c5/416x416.jpg?background=000000&cropX1=18&cropX2=675&cropY1=64&cropY2=721,468,United States,80,"Chairman and CEO, Hartz Mountain Industries, Inc.",NY,New York,414,4200.0,0,423,,,
M,13.035,Keiichiro Takahara,1531878901818,Manufacturing,Takahara,keiichiro-takahara,http://i.forbesimg.com/media/lists/people/keiichiro-takahara_100x100.jpg,5949.404,diapers,302,//specials-images.forbesimg.com/imageserve/551acc08e4b0ffa93fd266d4/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=100&cropY2=844,302,Japan,87,,,,414,4200.0,,424,,,
